Sentiment,Phrase
0,tackling what seems like done-to-death material
0,like done-to-death material
0,done-to-death material
0,done-to-death
1,The film 's constant mood of melancholy and its unhurried narrative are masterfully controlled .
0,melancholy
1,its unhurried narrative
1,unhurried narrative
1,are masterfully controlled .
1,are masterfully controlled
1,masterfully controlled
1,masterfully
1,the Pug big time
1,big time
0,gets the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes .
0,the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes
0,the creators of Do n't Ask
1,Do n't Ask
1,laughed a hell of a lot
1,laughed
0,a hell
0,"Schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness ."
1,"aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness"
1,"to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness"
1,"present an unflinching look at one man 's downfall , brought about by his lack of self-awareness"
1,present an unflinching look
1,an unflinching look
1,unflinching look
0,"at one man 's downfall , brought about by his lack of self-awareness"
0,"one man 's downfall , brought about by his lack of self-awareness"
0,downfall
0,by his lack of self-awareness
0,his lack of self-awareness
0,his lack
0,After that it becomes long and tedious like a classroom play in a college history course .
0,it becomes long and tedious like a classroom play in a college history course .
0,becomes long and tedious like a classroom play in a college history course .
0,becomes long and tedious like a classroom play in a college history course
0,becomes long and tedious
0,long and tedious
0,tedious
0,like a classroom play in a college history course
0,"Blue Crush follows the formula , but throws in too many conflicts to keep the story compelling ."
0,"follows the formula , but throws in too many conflicts to keep the story compelling ."
0,"follows the formula , but throws in too many conflicts to keep the story compelling"
0,"follows the formula ,"
0,throws in too many conflicts to keep the story compelling
0,in too many conflicts
0,too many conflicts
0,too many
0,conflicts
1,keep the story compelling
1,the story compelling
1,"A small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad ."
1,A small gem of a movie that defies classification and is as thought-provoking as it
1,small gem
1,of a movie that defies classification and is as thought-provoking as it
1,a movie that defies classification and is as thought-provoking as it
1,that defies classification and is as thought-provoking as it
1,defies classification
1,is as thought-provoking as it
1,is as thought-provoking
1,as thought-provoking
1,thought-provoking
1,"is funny , scary and sad ."
0,scary and sad
1,"Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems ,"
1,"Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems"
1,"Somewhere in the middle , the film compels , as Demme experiments"
1,"in the middle , the film compels , as Demme experiments"
1,"in the middle , the film compels ,"
1,"the middle , the film compels ,"
1,"the middle , the film compels"
1,the film compels
1,film compels
1,compels
1,he harvests a few movie moment gems
1,harvests a few movie moment gems
1,a few movie moment gems
1,movie moment gems
1,moment gems
0,roughage
1,dominates
0,"While the story is better-focused than the incomprehensible Anne Rice novel it 's based upon , Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle ."
1,the story is better-focused than the incomprehensible Anne Rice novel it 's based upon
1,is better-focused than the incomprehensible Anne Rice novel it 's based upon
1,better-focused
0,the incomprehensible Anne Rice novel
1,novel
0,", Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle ."
0,"Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle ."
0,"Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle ."
0,"is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle"
0,"a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle"
0,"a pointless , meandering celebration"
0,"pointless , meandering"
0,", meandering"
0,meandering
0,"of the goth-vampire , tortured woe-is-me lifestyle"
0,"goth-vampire , tortured woe-is-me lifestyle"
1,", tortured"
0,tortured
0,woe-is-me
1,"The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is ."
1,"The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is"
1,"The color sense of Stuart Little 2 is its most immediate and most obvious pleasure ,"
1,The color sense of Stuart Little 2 is its most immediate and most obvious pleasure
1,The color sense of Stuart Little 2
1,is its most immediate and most obvious pleasure
1,its most immediate and most obvious pleasure
1,most immediate and most obvious pleasure
0,most immediate and most obvious
1,it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is
1,would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is
1,count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is
1,if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is
1,were n't as beautifully shaped and as delicately calibrated in tone as it is
0,were n't as beautifully shaped and as delicately calibrated in tone
1,as beautifully shaped and as delicately calibrated in tone
1,as beautifully shaped and
1,as beautifully shaped
1,beautifully shaped
1,as delicately calibrated in tone
1,delicately calibrated in tone
1,subconscious
0,through Kafka 's meat grinder
1,Kafka
1,In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .
1,Treasure Planet rivals the top Japanese animations of recent vintage .
1,Treasure
1,rivals the top Japanese animations of recent vintage .
1,rivals the top Japanese animations of recent vintage
1,the top Japanese animations of recent vintage
1,the top Japanese animations
1,top Japanese animations
0,"This toothless Dog , already on cable , loses all bite on the big screen ."
0,"This toothless Dog , already on cable ,"
0,toothless Dog
0,on cable
0,loses all bite on the big screen .
0,loses all bite on the big screen
0,loses all
0,bite
0,Make Chan 's action sequences boring .
0,sequences boring .
0,sequences boring
0,boring
0,It all comes down to whether you can tolerate Leon Barlow .
0,all comes down to whether you can tolerate Leon Barlow .
0,comes down to whether you can tolerate Leon Barlow .
0,comes down to whether you can tolerate Leon Barlow
0,down to whether you can tolerate Leon Barlow
0,whether you can tolerate Leon Barlow
0,can tolerate Leon Barlow
